"","neon_region","year","month","pdsi_wt","temp_wt","dpt_wt","vpd_wt","prec_wt","soil_wt"
"467",2,2023,11,-0.53227208392163,7.78040308003685,1.59844583841491,9.30794176193432,62.455106557015,20.6665103748719
"468",2,2023,12,-0.697433438338542,5.89985694076932,1.55974561392155,5.84162447864392,156.735436070707,27.3041891051786
"469",2,2024,1,-0.413814145333923,4.33446702071612,-0.820514335338937,6.26105870496426,168.075099991914,26.7281730958361
"470",2,2024,2,0.479980737387091,7.17651000826403,0.695820833062463,9.08190674561959,75.9202021488428,26.5073882870953
"471",2,2024,3,0.984762465049459,10.8566176333349,3.49386889888109,12.0074880496005,155.91857362907,27.4216973850802
"472",2,2024,4,1.4040618798662,15.6607503123085,8.38522898219208,15.9137386643073,61.5935704561544,25.2783328845814
"473",2,2024,5,1.60825260778524,20.4628133038267,15.7921917236926,15.7155801800463,158.69636491206,24.9024860200818
"474",2,2024,6,1.88741351026408,24.2636889660949,17.7873559580413,23.4791936045143,47.8151369258743,19.9477298745508
"475",2,2024,7,1.47793369669773,26.3319850700758,20.8200750437333,22.7157318609763,182.391489171289,21.2882237090673
"476",2,2024,8,1.82335952994127,24.6122313138854,19.580994765414,20.1042813665223,146.616592091859,21.7008446858471
"477",2,2024,9,2.15364302329105,21.4579522691438,17.4458597686613,13.7975241350514,183.823600994641,20.9145107396552
"478",2,2024,10,2.73751029090463,15.7124639652441,10.3617634743601,15.016334150732,19.0874431267633,21.0088196250101
"479",2,2024,11,2.12500229886948,12.2735961774048,7.72146546345099,10.1030233571038,59.7999074260443,20.3887211221508
"480",2,2024,12,1.56064401362868,5.28277576227607,-0.038198600507289,6.30914826185364,86.3157870611583,23.4550167630931
"481",3,2005,1,1.65606075431599,13.5720626634955,8.8816572992399,10.618104427976,54.6785112662136,17.997493558213
"482",3,2005,2,1.23020108569213,14.0110206210003,9.0332079919273,11.4499629605952,106.072727745477,17.4083740812961
"483",3,2005,3,1.03941389810013,15.3155471698103,9.46966784509574,13.9600246134768,142.069398863419,19.4706945779254
"484",3,2005,4,1.60230881888995,18.5226528922941,11.5503077081577,18.8705698733497,133.516703113835,17.5947694189329
"485",3,2005,5,1.79078829140687,22.8093192414814,16.501154147096,21.9567431620006,90.4712198204223,15.7598830633046
"486",3,2005,6,1.92575772516129,26.3682095663965,21.7334881661282,19.7864975937175,223.722579205836,18.9041633068606
"487",3,2005,7,2.17868737705059,28.1964476485604,23.3466645087026,22.5610404777067,184.651103967876,18.887476620355
"488",3,2005,8,2.23711526170768,28.2185447655126,23.2563511806828,23.1256506343369,154.555304871354,18.570608889311
"489",3,2005,9,1.90722380370594,26.9266910549449,20.8901152737117,25.2955955563821,107.753784906724,15.8240553429336
"490",3,2005,10,1.54289807910261,21.4636848264941,15.6831408968193,18.4050190399552,99.7290504756642,15.2643102402818
"491",3,2005,11,1.43903728472267,17.7478462887226,12.1579354334946,15.571202896198,75.5104633123182,13.7820614564296
"492",3,2005,12,1.1982427827631,11.4088273189283,6.32924889288525,10.5564511438274,88.4612753185218,18.1691836577748
"493",3,2006,1,1.76409660181646,15.2671944223103,10.0046022054749,13.2414498852123,27.9901429541305,8.27568463718424
"494",3,2006,2,1.56918850672084,13.9894762645448,8.20189681589291,12.8019116602564,64.9319283293668,8.82131921405215
"495",3,2006,3,1.15960313979185,17.3357474877421,10.2500560108012,17.8779192666617,11.4331747942099,4.68896573981922
"496",3,2006,4,0.121988460004537,22.0479188175693,15.1281053445779,22.2098315616252,8.69933375766366,4.93831920805961
"497",3,2006,5,-0.806523024192567,23.87816315121,16.366001994943,25.4215386742018,39.6977309695719,4.07618751196195
"498",3,2006,6,-1.2900400426473,26.3011835661473,21.0832894475373,21.5296507914858,171.861877016837,9.81089851944843
"499",3,2006,7,-1.34102099509111,27.6097662133183,22.0855962592611,23.7039163738435,139.550268488775,11.2347051402536
"500",3,2006,8,-1.64807318301892,28.1140947707197,22.4941495143351,24.8472645492039,136.67594053183,10.334659925659
"501",3,2006,9,-1.65579616806971,26.2277221778495,21.0859435983752,20.8911646705234,159.184402745275,11.6698090338299
"502",3,2006,10,-1.54989693014894,22.0289109843714,15.6916560985505,20.361062770191,26.5776565489015,8.9583665283497
"503",3,2006,11,-1.95039961964907,17.7211117113751,12.3554209762965,14.44499277717,29.1693446347945,6.92984348577474
"504",3,2006,12,-2.22937231087159,17.8990077066547,13.283334406597,12.6695542115843,42.4643046851965,6.66311099846495
"505",3,2007,1,-2.52377077022746,11.1832003552365,6.6213868861125,8.37031070061331,142.45561441949,27.4740094032296
"506",3,2007,2,-2.10787346550483,10.6115057170457,4.1502477973259,11.9024840475226,51.7745004630463,26.4530800582174
"507",3,2007,3,-2.33239161849362,17.0161895422056,10.2370276412421,16.9854936242995,55.8802463687059,24.0992297222621
"508",3,2007,4,-2.5533898038736,18.0511884401029,10.8876606033602,18.0589607835938,92.4356869291855,23.0776944925766
"509",3,2007,5,-2.62861461321042,22.9902268319813,15.9223685427601,22.5810183083083,79.3378659953241,20.522967817563
"510",3,2007,6,-2.72970957016926,26.5583707952287,20.6189189773038,24.271505808428,132.033010071267,22.9816722115072
"511",3,2007,7,-2.57191334903692,27.1827657173137,21.9858542463034,22.0142517392143,174.437578778645,24.9763892446698
"512",3,2007,8,-2.40817931805964,28.9525754713889,23.1240436351054,27.692593524602,105.035167044628,23.0009011503454
"513",3,2007,9,-2.58115326753918,26.0155337016685,20.6628377198903,21.6101882821776,135.551807452724,23.8793925612511
"514",3,2007,10,-2.49746738789082,21.655623871872,16.2785812841716,17.9024601427001,144.856580181279,22.6125164066744
"515",3,2007,11,-2.31389599315873,15.3765703092902,9.72438689085746,13.9100127950708,62.3500868191495,20.1947363317326
"516",3,2007,12,-2.52670255534456,13.9840251096373,9.60535302611203,10.681902858083,109.754593976165,22.6929604378112
"517",3,2008,1,-2.04826380802313,10.5062707576782,5.38015034076025,8.96843010797811,132.940131887755,27.9124208645473
"518",3,2008,2,-1.81808275501181,14.0726669120805,8.68049951745954,12.5169926159115,123.639179482498,28.9023004896321
"519",3,2008,3,-1.58924837981074,15.9615361610692,10.0595519327169,14.5471285042899,75.387734960704,27.6626047784681
"520",3,2008,4,-1.68417910893193,19.8256067736336,13.9139950257938,16.7983657671366,79.223759541738,25.1671422640099
"521",3,2008,5,-1.84998956277605,23.8440476759189,17.907920792809,20.5030271227007,117.517350563156,23.3277173063908
"522",3,2008,6,-2.03352047097188,27.5052299478628,21.4406318999512,25.2212908676983,111.631261810179,22.3522912340045
"523",3,2008,7,-2.24653745273459,27.8474032639974,21.9783699122728,25.3384024802353,111.423605131107,23.5991257416766
"524",3,2008,8,-2.27376437759791,27.4022658170007,22.6325659460571,20.8445734127459,240.953519410775,26.3494021980911
"525",3,2008,9,-1.28697717668233,25.2697810748714,20.1050523940779,19.6914237610001,193.759170557817,26.4795563508267
"526",3,2008,10,-0.524493738911573,19.9482534203546,14.0196292634346,18.2107471812237,69.3503518871452,24.1048650053074
"527",3,2008,11,-0.65116045215272,14.8076138014465,9.32414225891231,13.6255234590497,77.4487184302582,23.2218105353227
"528",3,2008,12,-0.730701027622126,13.3446564083629,9.05847891913218,9.5229455221431,83.8847897302868,25.7120188011624
"529",3,2009,1,-1.36213914292021,11.9710844232815,6.87196939153747,10.4449099301068,65.9680078640808,24.2263484864395
"530",3,2009,2,-1.87898910622571,13.191264458668,7.12257054693559,12.6271209177417,55.6180398043834,23.9650767743146
"531",3,2009,3,-2.37768238005024,17.1581540604345,11.658613770351,14.7275230087909,152.343013700586,22.8850668403208
"532",3,2009,4,-1.96858527215432,19.6066688450368,13.7464190862167,17.1710034825795,126.989180912029,23.9664050931291
"533",3,2009,5,-1.48926195353974,24.2943794757121,19.2718457560162,18.3031972653968,150.270630565106,22.9127394449987
"534",3,2009,6,-0.955142368612053,27.7879985176705,21.9452723660293,25.7381460962564,71.2522447156473,20.4125220255469
"535",3,2009,7,-1.3919373649156,27.9818281729564,22.5564501333434,23.6766675338319,158.90404504375,21.9368673875541
"536",3,2009,8,-1.62602654007257,27.6461128429789,22.7842573328958,21.59001774263,146.723882357751,22.2944053254089
"537",3,2009,9,-1.59060596007005,26.2877436037528,21.9601462898515,18.046575053139,167.589919976348,23.6295032738859
"538",3,2009,10,-1.13364461345319,21.9428643957988,17.9702074760191,14.5202125121307,190.68229582257,25.9670154764308
"539",3,2009,11,-0.588915134176492,16.037021302024,11.3001754055814,12.774947800405,51.967852952417,23.628660196017
"540",3,2009,12,0.23760361238597,11.6880036764475,7.91907177540923,7.24215511108857,287.803963712996,29.0634286536585
"541",3,2010,1,1.39983133822426,9.6646378574764,4.36308789622936,9.33133535455256,106.53585409254,23.4875745115639
"542",3,2010,2,1.68437220208387,9.43908206446005,4.44137174665847,8.4867332140456,123.052220162141,24.1081238281767
"543",3,2010,3,1.96112608934436,13.8593325286524,8.02281638648691,12.8516483390609,117.372415815493,23.196096035242
"544",3,2010,4,1.94154233109857,20.4035446220697,14.2282931733248,19.3296955889524,57.4844355093587,20.7407001053727
"545",3,2010,5,1.78785659783097,25.5491587257513,20.1967706055935,21.368791864025,115.109499117698,19.8471945259733
"546",3,2010,6,1.53425976177402,28.3351242321187,23.1545819551946,23.8367140045219,147.356317136706,20.9046903465421
"547",3,2010,7,1.03082218425602,28.5307972270612,23.6297651030889,22.3257457524607,160.662275353248,21.6220563824007
"548",3,2010,8,0.40527857519307,28.7144775984236,24.2753571471678,20.8752913750746,250.881488752282,23.034829130984
"549",3,2010,9,0.229198411351863,27.0196926368504,21.3820555977162,24.0763774678889,74.1434777313032,20.5943600150977
"550",3,2010,10,-0.669402189114802,21.5918361427819,14.305898718459,23.081831091339,17.689205270658,17.4586810977692
"551",3,2010,11,-1.52197773121033,17.164196022577,12.1068694039957,14.6858390960881,74.7911582637115,18.0187481433679
"552",3,2010,12,-2.04133792293238,9.07419123334023,3.21258270398485,9.78530648712312,44.0279543060225,17.0128115206539
"553",3,2011,1,-2.2612401120498,10.70388212976,5.79008154483693,9.41635921106201,100.955232429648,22.1051682205918
"554",3,2011,2,-2.24692981189635,13.9433637697225,9.46892243963225,11.7167270378081,46.5982712789385,21.519199541388
"555",3,2011,3,-2.52504652982574,18.2689558376225,13.0306470802234,15.9289109065763,126.326562147322,20.1596361849904
"556",3,2011,4,-2.47258259700419,21.9926555740192,16.1814149922269,19.8840533043303,50.3533488431474,17.9060479965999
"557",3,2011,5,-2.76262556036142,24.0272004470215,17.3770552261916,23.5247904417286,31.9612049606358,13.3755729539985
"558",3,2011,6,-3.36343689141459,28.1230780621865,21.4966108988083,28.4122448631126,101.125077837945,14.4601649840027
"559",3,2011,7,-3.69274251628828,28.2305900448101,23.2245556185274,22.3000496333097,218.308864840593,20.1323469109009
"560",3,2011,8,-3.40122219677132,29.1226047478406,23.3267917274574,26.5161225970205,128.311651282986,19.7154229426574
"561",3,2011,9,-3.32871783157115,25.6518778589898,20.6000701025641,20.5939895562392,211.464087846052,21.773837734465
"562",3,2011,10,-3.1166243750009,20.2651105704936,13.9859661062072,18.6053228003074,64.1745545915522,18.7864157406103
"563",3,2011,11,-3.00655512246958,17.5329816041186,12.7640593701415,13.4675717645161,56.4243803674511,17.3176302902788
"564",3,2011,12,-3.22130078484182,14.5366377894835,10.6715800492783,10.3404143603624,45.4109926488761,17.6231474068425
"565",3,2012,1,-3.8542185780655,12.3176802461944,6.53375121056433,13.0836136823627,66.6846935724665,10.5815295345535
"566",3,2012,2,-4.28387966741277,14.4462675303333,9.55030759482742,13.1310720105363,44.6173376843943,10.1480209436034
"567",3,2012,3,-4.14935881308488,19.4924164803551,13.3315441110212,20.4701209617362,73.9764995854671,12.4933340337863
"568",3,2012,4,-4.26822569058441,20.1450408678788,13.2904270369828,22.0565566982015,39.5796393214074,8.9626458415008
"569",3,2012,5,-4.55875715050069,23.9531859087013,18.1554398055246,23.2465388422629,119.746139644547,9.33321875583015
"570",3,2012,6,-4.13965224759491,24.7433096160874,19.5512267998214,21.3929250979655,213.160167010445,13.3542287281598
"571",3,2012,7,-3.58032018407897,27.9474782870169,22.5174514884719,26.5548074170678,146.945425268998,14.4267229147353
"572",3,2012,8,-3.3439205464082,26.4503631253337,22.4472351058795,18.9742793684196,183.109011857692,16.459348188602
"573",3,2012,9,-3.23067265514057,24.9744019242869,20.3545455158165,21.0048808111523,96.1128343771306,14.0026777116718
"574",3,2012,10,-3.54925469766025,20.9391593008495,16.0743355619894,16.834484853376,67.6339232983285,11.2588690667099
"575",3,2012,11,-3.80136508949913,13.9330333663236,8.34412850115843,14.1876462735454,21.4549537294269,7.93501894665177
"576",3,2012,12,-3.94075554446047,14.1705002257432,10.2205168629076,11.2203597386147,117.057940995451,11.3614186744551
"577",3,2013,1,-2.10367972888476,14.0029406047538,10.140146096079,10.0451931970915,123.20972924076,21.8800284200198
"578",3,2013,2,-2.00365068363568,13.5449353417735,8.31264809324399,11.379896301302,153.145280599997,22.1993625284895
"579",3,2013,3,-1.86603201297863,13.2520865840244,5.81777216854666,14.3394099361254,48.4671775158682,20.7523563792988
"580",3,2013,4,-1.80936787097268,19.544529663112,14.7383957741902,15.1971805852048,133.130425180736,21.4043107770008
"581",3,2013,5,-1.16074476110418,22.374908900074,16.791909347101,18.5277034387656,126.721942526519,20.9833699441522
"582",3,2013,6,-0.701047746043304,27.1338792780664,22.2357168421228,21.1336069314422,172.076255039786,21.7688082057985
"583",3,2013,7,-0.0790859901652147,27.1097033370664,22.4621585353512,19.8198442448322,199.459379357588,22.1971979352058
"584",3,2013,8,0.220143843314772,27.5513096154946,22.6390223741261,22.0901244427977,169.399509968175,21.3631046972766
"585",3,2013,9,0.159126951812276,26.3574959639385,21.2713295886264,21.8981146227547,141.286809762226,20.8318259874404
"586",3,2013,10,0.121803395746717,21.5737024398995,16.8657713492341,16.7283345849498,62.8919964095294,19.7353635012636
"587",3,2013,11,-0.0788682439162289,15.5572464828424,10.8219280517282,11.4942726493548,90.7043509478929,19.6705594402615
"588",3,2013,12,-0.314700780720751,13.2974729776072,9.64636562293015,9.53694954483302,82.7049535498215,21.6039104132174
"589",3,2014,1,0.193126893054706,9.80883980201562,4.79564485409246,8.77648661044806,88.3149173176124,17.8262674575129
"590",3,2014,2,0.128144825653561,14.4397356998097,10.8256237081992,10.2915521402016,126.143318455028,19.5900493801354
"591",3,2014,3,0.317497336393749,15.5259360190763,10.7172769463826,12.5355280437723,137.979552690393,18.5891124268103
"592",3,2014,4,0.723661509261485,20.3864299643674,15.4021363821933,16.3022205324275,148.456620714005,18.6313876790135
"593",3,2014,5,1.38872126205832,23.8248348572954,18.0088020475831,21.2476555326536,152.479688123801,16.4967053810538
"594",3,2014,6,1.69612977220204,26.7201276642178,21.8216385393266,20.7767295860128,182.840354513085,18.8554355808055
"595",3,2014,7,1.55574464228164,27.4063521361167,22.4695427550252,21.0550499539836,209.281848375407,19.6671933665261
"596",3,2014,8,1.39413069097215,28.0141962857941,23.0051264508214,22.0575394948279,165.319814420238,19.1770675377885
"597",3,2014,9,0.832877670506101,26.3827539086377,22.1657499337783,18.0997207595466,191.653992177604,19.4977134508803
"598",3,2014,10,0.914865552203664,22.1235979706856,16.8096905707965,18.9399240706964,61.7873679360227,17.0674657981902
"599",3,2014,11,0.654440810057421,14.5471810261551,9.40245057827498,12.2580060483008,109.984708369526,16.0391703155785
"600",3,2014,12,0.680454106101474,15.2930066999849,11.5498623849521,10.4212524869037,75.1790412553867,16.4673845799534
"601",3,2015,1,-0.495507832471495,11.8632770757293,7.43437391352768,9.3400176230802,109.283500310779,23.6248830597646
"602",3,2015,2,-0.352647609327616,11.6796087056777,6.84734345199141,9.9662711414633,68.6532920556876,23.5410666796427
"603",3,2015,3,-0.286941353270831,18.6292362208293,14.6466570640264,12.8864602394164,112.505481285431,24.0276113123781
"604",3,2015,4,0.0339931384436669,22.8149529361687,18.8895396426128,14.595481388941,187.593135783033,24.4167303649716
"605",3,2015,5,0.854276768080282,24.8039755537432,19.7779173794455,19.0859345792012,133.762900399878,23.8582073134792
"606",3,2015,6,1.16304321622733,27.3590954143736,22.5136141156436,20.8491250016768,161.058861444753,25.1317420668939
"607",3,2015,7,0.941696337705615,28.6769783519883,23.5855850863648,22.9622741137616,147.657415257503,23.7859734219766
"608",3,2015,8,0.341998324842511,28.1692763239295,22.8493469597167,23.606548082117,166.823338011519,22.9815494156112
"609",3,2015,9,-0.0151388133680071,26.3701943160133,21.8565408950721,19.209640795757,160.524710776251,23.0461086500872
"610",3,2015,10,-0.284023101684241,22.7362175150286,17.3970757931108,18.283467693406,119.047597382268,20.1496321069965
"611",3,2015,11,-0.0298969653300109,20.0980608702834,16.2142069108619,12.3261933649824,151.799444767853,24.6364628731846
"612",3,2015,12,0.587222254259032,18.2873323896096,15.0359295059474,10.1971173017848,116.475089357945,24.0819706058406
"613",3,2016,1,1.01890816399627,11.7384391151257,7.23456336724021,8.81484958114789,147.012653960339,23.7461393936246
"614",3,2016,2,1.41548761675117,13.7855919917818,7.90245799074065,12.3027840533221,91.0949611518249,23.5860538995686
"615",3,2016,3,1.44218006579988,19.1443044420373,14.1669052906191,14.6205669923242,129.235100410656,22.160943116033
"616",3,2016,4,1.58946914071024,21.060780244326,15.0187960167621,17.6520835163954,119.121798325468,21.4754814977325
"617",3,2016,5,1.8216021798696,23.969946961636,18.0085975031966,20.5040852540862,148.84087762318,21.3789556906413
"618",3,2016,6,2.02429295782441,27.5093449531162,22.4317709618017,21.7823812963658,195.246700400871,22.8976015301969
"619",3,2016,7,1.73685732429933,28.7256597103844,23.5598011570414,23.7755737277983,150.21828138485,22.0644678760984
"620",3,2016,8,1.46462843167562,28.2303618583475,23.8647607919921,20.0888489468044,286.133656061916,23.8652061903397
"621",3,2016,9,1.99256491547246,27.2330808913971,22.6695144894335,20.1427061537846,175.962330378552,23.5486006444776
"622",3,2016,10,1.9183946464556,22.9659587652684,17.2888646839429,19.7938262604344,72.9901068066267,19.9023655949354
"623",3,2016,11,1.29806155547023,18.2214928945645,12.3925404887999,16.6380299718699,29.6558009046903,16.8631653571912
"624",3,2016,12,0.787808832811229,16.3355426575726,12.2102069453255,10.5855559426139,112.273179175618,20.3281853833729
"625",3,2017,1,0.939451937674044,15.2330943824308,10.7641942123709,11.2538610950587,155.158538682439,22.6377472416102
"626",3,2017,2,0.706663640802262,16.9328854348691,12.133916369374,13.8941243490204,56.4936727357205,21.0542027593944
"627",3,2017,3,-0.0741902472447265,18.0327118971893,11.9345865268548,16.0203359880545,61.3169686085987,19.4540897526985
"628",3,2017,4,-0.730666249699515,21.6689643135034,15.5094793000697,19.9299034297239,78.5390174444921,18.4368511686087
"629",3,2017,5,-0.760005076702102,23.8148453268823,17.8518175352541,21.1135272869393,183.779471522134,19.6890949777582
"630",3,2017,6,-0.04227637717131,26.3581743359287,22.2574329345995,16.94768570656,280.540984771135,24.0341724377316
"631",3,2017,7,0.826201168037695,28.1140328705999,23.4957859688468,21.0871963669581,169.876665680599,23.8393469475038
"632",3,2017,8,1.3356250727287,27.8810605681263,23.5455071796756,19.4675115939102,293.08950962916,23.9781380079064
"633",3,2017,9,2.15459206153333,26.074404417794,20.948071083237,20.8105981730117,141.597120753705,23.2492440231491
"634",3,2017,10,2.48872469408359,22.4560182113613,17.3694618563988,16.9801630897742,116.428700069967,21.4581608132406
"635",3,2017,11,2.29341767354091,17.6091345720764,13.0849715563799,13.5417723334477,31.1010365653147,19.435698544581
"636",3,2017,12,1.8105700923759,13.6170851941208,9.78368489079334,9.68540124862782,94.0183036329685,21.4939431385891
"637",3,2018,1,1.55342630837016,11.8867136619857,6.87977323620928,9.32677011930311,107.752243568305,16.6358451788289
"638",3,2018,2,1.35818701210357,20.1171031631504,16.1692926841696,14.2275942074511,48.6328571827767,16.003452708146
"639",3,2018,3,0.573755088723044,17.0569490945792,10.1090782754277,16.6006922805344,34.7101219026027,13.3347184412288
"640",3,2018,4,-0.253457347331503,20.8305594463074,15.1176502650445,17.6041431325215,100.679122394645,14.5513438738404
"641",3,2018,5,-0.0861435440954212,24.7657337838275,19.8452800646156,18.2264985248742,210.871767343191,15.4221496202378
"642",3,2018,6,1.18749766679896,27.6022543119183,22.956994886508,19.9898840650671,172.15902138628,16.5918479739012
"643",3,2018,7,1.47333900839306,28.0132164919286,23.4969351222122,19.5881163502031,231.097965536187,17.1330386105501
"644",3,2018,8,1.71156326274549,27.9148027899612,23.3860700675945,20.014250284822,185.512360199391,17.210923488696
"645",3,2018,9,1.60461210860992,27.8827432923171,23.6335033767991,19.3017418998222,184.86183758,17.2538535407282
"646",3,2018,10,1.44586956261918,24.5886337973854,19.9056908563743,18.0058716192853,69.2831706787462,15.5221278900821
"647",3,2018,11,1.26534840775733,18.6382874905037,14.7903038432157,12.4917257525943,91.8547614408257,15.9934267331793
"648",3,2018,12,1.55113780303035,15.812915269843,12.294640249921,10.1326407990291,169.508798237513,17.3105115393563
"649",3,2019,1,2.73937768159158,12.7869438025433,8.14555739504326,10.0608274849937,106.372222472942,23.3335510383774
"650",3,2019,2,2.6334611728172,17.5298903737757,13.5737166886759,11.1848724209415,68.1711369161449,22.8984370639707
"651",3,2019,3,2.26911616051252,17.1465474876059,11.4994059521338,14.0233136930775,49.5092380327866,21.5617246721832
"652",3,2019,4,1.87814825533655,20.4968573418585,15.0840821803484,17.2031855345107,121.72092818366,20.8054756008651
"653",3,2019,5,2.01918026502954,25.5751450072975,20.1317910432208,21.6375932635196,133.431656297407,20.7020904133147
"654",3,2019,6,2.00012343161465,27.745335964114,22.466476498583,22.6630979056844,198.240707049286,21.9305248528597
"655",3,2019,7,1.87958502425437,28.0384164005901,23.2018676694194,21.4997035820147,214.671203186158,21.90982835935
"656",3,2019,8,2.09174303433576,28.483273568539,24.0102700293071,20.6757461999658,226.447776162499,22.334169281051
"657",3,2019,9,2.10372868040679,27.8760998383215,22.1231053272548,24.968082493974,77.7214157941154,19.5721526821452
"658",3,2019,10,1.33555083652324,24.0180461536301,19.6320185022727,17.4060078247524,179.829813801569,20.2678527476344
"659",3,2019,11,1.46525429587945,16.0478994933857,11.3269997343247,12.8542835939218,44.4313973228818,20.4205908952496
"660",3,2019,12,1.30942963229743,15.6510700780232,11.7648417687162,10.2605303833542,102.606285713905,20.787738322474
"661",3,2020,1,1.18444803989929,14.5617913723412,10.1275980737478,10.2746257746868,98.6999977705512,24.1875931805677
"662",3,2020,2,0.88228871319655,14.9800923949207,11.1036888277993,10.1610634042958,95.071374130431,24.5958728817934
"663",3,2020,3,0.539843998771785,20.8420482861901,15.8205220471529,16.5117309836653,28.724872078713,21.452659148457
"664",3,2020,4,-0.333331837810411,21.2806318156551,15.7851747398306,18.0566473087298,133.353419951094,20.0696241444682
"665",3,2020,5,-0.21595009555658,23.7553455616825,17.9500089756713,19.888773325325,132.971585151118,20.4516590634838
"666",3,2020,6,0.327874876949549,26.924432222546,21.7982801572128,20.6924093745144,189.690700686725,22.1415576231327
"667",3,2020,7,0.559332898139087,28.3427103197737,23.8050344135757,20.4031987545457,207.739478267945,22.4810677769621
"668",3,2020,8,0.620212896733775,28.4549438335044,23.4640927480807,22.1473161626187,192.689572432374,22.485091002055
"669",3,2020,9,0.738145464372773,26.4661644923048,22.2404315544798,17.1567190073143,172.848379744111,22.5660911673273
"670",3,2020,10,1.07519174939041,23.3004727211617,18.8356491662579,16.0026884484505,111.059596449687,21.2810250139705
"671",3,2020,11,1.16619485529601,19.6691430633138,14.9489427430941,13.4691527824734,103.294967695187,20.3947901372777
"672",3,2020,12,1.32270737624989,12.2839353071796,7.98282759206623,9.76136032565808,80.5968498444355,23.4733870498932
"673",3,2021,1,1.79741031239684,12.5193331525713,8.41201753816953,9.62227301364708,62.0050460869142,19.8198819048803
"674",3,2021,2,1.48459955398741,13.7831061097826,9.7945792361328,10.2176480906011,131.056510570852,21.4316744484017
"675",3,2021,3,1.61703294233563,18.260236664462,13.070527507197,14.5588456041602,96.9855259429091,19.5505936760681
"676",3,2021,4,1.59912829798213,19.6010514939005,13.5575922569249,17.2092438193571,177.823450797486,20.5857241069359
"677",3,2021,5,2.20008038691091,23.4719937857792,17.4617441751214,20.6989045409009,128.338765492714,18.5979539369943
"678",3,2021,6,2.07276651149338,26.7143244572659,22.1685543796553,18.7652847915213,225.365233635035,21.0171626949016
"679",3,2021,7,2.54937609180437,27.5767683945891,23.3886386982855,18.5127668294002,256.731595528693,22.7506160057035
"680",3,2021,8,3.1121893170059,27.9131760990886,23.5406440385959,19.6181207541287,248.407613440052,22.9362747419931
"681",3,2021,9,3.33504510221147,25.7125055940695,21.4134748432353,17.4778960168901,206.978757244703,22.8539645874763
"682",3,2021,10,3.67456425651661,22.9856061726087,18.4486058061497,17.00125311723,88.2297427903938,20.3580368418728
"683",3,2021,11,3.56774959724483,15.4090865022663,10.5245146533746,12.5931816347939,51.6415632042748,19.4802034162384
"684",3,2021,12,3.15195058485969,17.5145837188253,14.1392409979751,11.0911015029959,59.8628067998423,18.9597738191632
"685",3,2022,1,2.20208196151614,11.9924398750758,7.21575422564619,9.91720786218086,58.0177417183115,20.3768950588978
"686",3,2022,2,1.63952583862357,14.7607936568605,9.78044846908157,12.638400231648,41.4157209949454,19.681051191228
"687",3,2022,3,0.704622521601724,18.096051452129,12.2436825165469,16.2723714059454,121.638670228825,19.378877992561
"688",3,2022,4,0.496649158033914,21.3023540591799,15.2356890624913,17.786915193264,79.6470032428218,17.6336092027463
"689",3,2022,5,0.293949112609495,25.4508062387652,19.9516145107698,21.4626605198356,125.094879445188,17.0780238889185
"690",3,2022,6,0.270836000147551,28.1763291804977,22.6050847681115,24.1043987067231,124.977872615963,17.6772301221316
"691",3,2022,7,-0.147048529888282,28.4621511327505,23.9061378640669,20.5554210663246,201.165890331942,20.0282014243862
"692",3,2022,8,-0.317366851540502,28.0193259860576,23.6964419192171,19.3975005132973,213.298157014208,21.2302031537145
"693",3,2022,9,-0.163501116324258,26.3668184468687,21.3571686728499,19.655052873031,188.168841061482,20.9426978813931
"694",3,2022,10,-0.00722395136350327,20.9682403827877,14.9459608446929,18.5760177408659,35.6257976130647,16.0868255218644
"695",3,2022,11,-0.167428870119022,18.4280969278572,14.3779036801805,11.6778905990661,135.351299603425,19.3954043935806
"696",3,2022,12,0.162927919966771,14.5997902348304,10.2727105971469,9.69751762080911,98.0453981610538,21.076112095628
"697",3,2023,1,0.739778317988358,15.3175182174261,11.0570208291679,11.2254493557266,71.8116198347655,16.7748300686726
"698",3,2023,2,0.484413031101829,18.0619794952784,14.0094119519115,12.797245782013,49.3384690241538,15.8803963280413
"699",3,2023,3,-0.178658482716688,19.3929126210872,14.2692555717002,15.3894468517963,59.8371921808825,13.4969793806751
"700",3,2023,4,-0.850530641154924,21.8613847203658,16.7377405338624,16.8541520121769,105.995093741318,13.7152595888367
"701",3,2023,5,-0.770477478405736,24.1918845538203,18.7227175856217,19.0366617580805,100.041217779769,14.6921982169005
"702",3,2023,6,-0.548771503418628,27.07732655139,22.297769108235,20.0730856402844,169.013378800373,15.6612512383653
"703",3,2023,7,-0.512138246014594,29.1612283324473,24.1187581926467,22.6905551266744,149.696167984829,16.4715963410699
"704",3,2023,8,-0.884562222758611,29.7179402753129,24.3606135222732,25.1869802425423,137.181387864886,15.1654898966297
"705",3,2023,9,-1.35718328310168,26.9731204600034,21.8363160647544,21.3312004316648,119.957664977557,16.1178999181756
"706",3,2023,10,-1.50710823485509,22.3748311696377,17.322915643123,16.7231616601753,63.1877962350808,14.0960160904955
"707",3,2023,11,-1.76357511377577,17.7410581179482,13.4023165630198,11.6067459781465,83.4265717029592,13.63073033913
"708",3,2023,12,-1.26092596475572,15.0375703258204,10.9108362135198,9.31154210682648,164.646165653733,17.0372287554869
